SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,gender_Male,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,charge_group,tenure_group,HighCharge_MonthToMonth,Churn_Probability,Predicted_Churn
0,0,0,0.6901408450704226,1,0,0.06616915422885569,0.1357546734364182,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0.00880096050942448,0
0,0,0,0.8591549295774649,1,1,0.7368159203980099,0.6592026309716131,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,4,3,0,0.10132649375104602,0
0,0,0,0.9859154929577465,1,1,0.9442786069651742,0.9202054004154167,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,5,3,0,0.0566526113032707,0
0,1,1,0.23943661971830985,1,1,0.6930348258706468,0.17097853681052388,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,4,1,1,0.37570654598947806,0
0,0,1,0.11267605633802817,1,0,0.01840796019900498,0.019784214170320794,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.061886188284609844,0
0,0,1,0.323943661971831,1,0,0.027860696517412936,0.05916801292407108,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0.031218973774546514,0
0,1,1,1.0,1,1,0.68955223880597,0.7436360489268405,1,1,0,0,1,1,1,1,1,1,0,1,0,0,0,4,3,0,0.013775175309927022,0
0,1,0,0.8873239436619719,1,0,0.011940298507462671,0.13729517655204246,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0.0045396146506882715,0
0,1,1,0.8732394366197184,1,1,0.7273631840796019,0.663039464574198,1,1,1,0,0,1,0,0,0,1,1,0,0,1,0,4,3,0,0.16070702774305679,0
0,0,0,0.0,1,1,0.2577114427860696,0.002925225017309023,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.40988578627175914,0
0,0,1,0.1267605633802817,1,1,0.01691542288557213,0.023159473805677358,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.07387546991939942,0
0,1,1,0.5211267605633804,1,1,0.8248756218905472,0.45440803138702973,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,5,2,1,0.48062307495442247,0
0,0,0,0.0,1,0,0.7701492537313434,0.008867989845372723,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,4,0,1,0.7398496090601303,1
0,1,0,0.9859154929577465,0,0,0.3980099502487562,0.4762404800369259,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,2,3,0,0.01988961189632648,0
0,0,0,0.0,1,0,0.5283582089552238,0.006063927994461112,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6415724618284321,1
0,0,0,0.11267605633802817,1,1,0.5771144278606964,0.07685783521809371,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.7367371822485844,1
0,1,1,0.6056338028169015,1,1,0.4343283582089552,0.33524694207246714,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,2,0,0.0750797776338074,0
0,1,1,0.6619718309859155,0,1,0.11194029850746268,0.16204131087006693,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0.10618177615424612,0
0,0,1,0.8591549295774649,1,0,0.3771144278606965,0.4003173321024694,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,3,0,0.011205091983525043,0
0,0,0,0.323943661971831,1,1,0.7034825870646766,0.2370124624971152,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,4,1,1,0.5897426207207629,1
0,1,1,0.09859154929577466,1,0,0.013930348258706454,0.01741864758827602,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1315908735796369,0
1,1,1,0.46478873239436624,1,1,0.9019900497512437,0.4161550888529887,1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,5,2,1,0.504753849795695,1
0,0,0,0.4225352112676057,1,1,0.6258706467661692,0.302532887145165,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,4,2,1,0.4503001590155758,0
0,0,0,0.056338028169014086,1,0,0.018905472636815884,0.011441264712670207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.1814541217362682,0
0,1,0,0.7042253521126761,1,1,0.600995024875622,0.45373297945995844,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,3,3,0,0.07023750359166737,0
0,1,0,0.7746478873239437,1,1,0.6233830845771144,0.5237364412647126,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,4,3,0,0.17496086988313592,0
0,0,0,0.9859154929577465,0,0,0.35522388059701493,0.4465555042695592,1,0,0,0,1,1,1,1,1,0,0,1,0,0,0,2,3,0,0.009723024575663519,0
1,1,0,0.22535211267605634,1,1,0.7393034825870646,0.1841564735748904,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,4,1,1,0.7811911321241722,1
0,0,0,0.1267605633802817,1,1,0.7626865671641792,0.11886106623586429,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,4,0,1,0.7606405775425519,1
1,1,0,0.6901408450704226,1,1,0.5253731343283582,0.395343872605585,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0.33243283947021685,0
0,0,0,0.0,0,0,0.10845771144278604,0.0011943226402030922,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.388705224010606,0
0,0,0,0.19718309859154928,1,0,0.01641791044776117,0.034808446803600276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.121376576567891,0
0,1,0,0.9577464788732395,1,0,0.01641791044776117,0.15516385875836605,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,3,0,0.004126995916040524,0
0,0,1,0.9154929577464789,1,1,0.07014925373134329,0.19097622894068775,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0.00654210379932532,0
0,1,1,0.9014084507042254,1,1,0.5626865671641791,0.5540445418878375,1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,3,3,0,0.011456292920646163,0
0,0,0,0.943661971830986,1,0,0.8975124378109453,0.8259577659819987,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,5,3,0,0.15458384232718111,0
1,1,1,0.6338028169014085,1,1,0.9149253731343284,0.5715785829679206,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,5,2,1,0.3562057772443514,0
0,1,0,1.0,1,1,0.9676616915422885,0.9570678513731826,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,5,3,0,0.05323855561348176,0
0,1,1,0.6619718309859155,1,0,0.0527363184079602,0.1332275559658435,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0.010163399557109312,0
0,1,1,0.1267605633802817,0,0,0.35273631840796016,0.05795061158550658,1,0,0,0,1,1,1,1,0,1,0,1,1,0,0,2,0,0,0.059031358591688024,0
0,0,0,0.07042253521126761,1,1,0.5074626865671642,0.04611123932610201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0.6157515523930027,1
1,0,0,0.8732394366197184,1,1,0.9069651741293533,0.8092141703207939,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,5,3,1,0.301589919321756,0
0,1,0,0.8873239436619719,1,1,0.6273631840796019,0.5897184398799908,0,1,0,0,1,1,1,1,0,1,0,1,0,0,1,4,3,0,0.015427754926417746,0
0,1,1,0.22535211267605634,1,0,0.6228855721393034,0.15947957535195015,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,1,1,0.47134803729702385,0
1,0,0,0.02816901408450704,0,1,0.22786069651741292,0.013085621970920839,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0.7176474790298176,1
0,0,0,0.35211267605633806,1,1,0.33134328358208953,0.14731133164089547,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,2,0,0.12094371074978441,0
0,0,0,0.36619718309859156,1,0,0.01840796019900498,0.06275098084468037,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0.027821072130433947,0
0,0,0,0.08450704225352114,1,0,0.011940298507462671,0.016910916224324946,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.043938536471218245,0
0,0,0,0.0,1,1,0.5174129353233831,0.005936995153473345,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.7044411581239175,1
0,1,1,0.49295774647887325,1,0,0.3263681592039801,0.20726978998384493,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0.06732457135033708,0
0,1,0,0.014084507042253521,1,0,0.020895522388059695,0.002659819986152781,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.18932017286018196,0
0,0,0,0.0,1,1,0.020895522388059695,0.00017885991230094612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.24693940447651377,0
0,1,0,0.2112676056338028,1,0,0.013432835820895522,0.03411608585275791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.11552304462234284,0
0,0,0,0.295774647887324,1,0,0.020398009950248763,0.052654050311562436,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0.04420668232396591,0
1,0,0,0.6901408450704226,1,1,0.6482587064676617,0.4725248096007385,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,4,3,1,0.2678990989872452,0
1,0,0,0.02816901408450704,1,1,0.518905472636816,0.02145165012693284,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.7350876637170738,1
1,1,0,0.8450704225352113,1,1,0.8572139303482588,0.7369259173782599,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,5,3,0,0.2500681091421734,0
1,0,0,0.07042253521126761,1,0,0.2631840796019901,0.029736902838679895,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0.34773842061996135,0
1,1,0,0.09859154929577466,0,1,0.24975124378109453,0.04068774521117009,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,2,0,0,0.5833480347522634,1
0,1,0,0.8732394366197184,1,1,0.6258706467661692,0.6007039003000231,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,4,3,0,0.06577590516230844,0
1,0,0,0.014084507042253521,1,1,0.6104477611940298,0.02033810293099469,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3,0,1,0.7652034266244173,1
0,0,0,0.35211267605633806,1,1,0.7378109452736319,0.26898222940226174,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,4,2,1,0.3692905875285723,0
1,1,0,0.08450704225352114,1,1,0.7039800995024875,0.06769559196861298,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,0.7884280239719277,1
1,1,1,0.9014084507042254,1,1,0.6716417910447761,0.6542407108239096,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,4,3,1,0.17846462140940467,0
0,1,0,0.7042253521126761,1,1,0.8019900497512437,0.5687456727440573,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,4,3,0,0.345556029150376,0
0,0,0,0.1267605633802817,1,1,0.9139303482587063,0.1182206323563351,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,5,0,1,0.5478162969212383,1
0,1,1,0.46478873239436624,1,0,0.025373134328358193,0.07120932379413801,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0.045370203095729845,0
0,0,0,0.0,1,0,0.014925373134328346,0.0001096238172167089,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25451116080938135,0
0,0,0,0.23943661971830985,1,0,0.6572139303482587,0.17529425340410804,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0.5175186541581454,1
0,0,0,0.28169014084507044,1,1,0.8119402985074626,0.22775790445418878,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,4,1,1,0.6290410241074519,1
0,1,1,0.8450704225352113,1,1,0.873134328358209,0.7533925686591276,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,5,3,0,0.1639958543590565,0
0,0,0,0.08450704225352114,1,1,0.754228855721393,0.07092660973921072,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,4,0,0,0.5061265667351321,1
0,0,1,0.0,1,1,0.31492537313432833,0.0035887375951996307,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0.27817710133666484,0
0,0,0,0.0,1,1,0.5139303482587065,0.0058966074313408735,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6994710704772439,1
0,0,0,0.8450704225352113,1,1,0.8776119402985075,0.7248269097622894,1,1,1,0,1,0,1,0,1,1,0,0,0,1,0,5,3,1,0.37602770470932045,0
0,1,0,0.9154929577464789,1,0,0.7666666666666666,0.7217401338564504,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,4,3,0,0.15508930819367203,0
0,0,0,0.47887323943661975,1,0,0.645771144278607,0.3265231940918532,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,4,2,1,0.473501098677732,0
0,0,0,0.02816901408450704,0,0,0.16865671641791047,0.010402723286406648,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0.5355618637819649,1
0,0,0,0.014084507042253521,1,0,0.01641791044776117,0.004454188783752596,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2498951030555359,0
0,1,0,0.08450704225352114,1,1,0.25870646766169153,0.034000692360950845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0.37549588566401404,0
1,0,0,0.5774647887323944,1,0,0.37213930348258706,0.2772847911377798,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,2,0,0.24229390576373677,0
0,0,0,0.2112676056338028,0,1,0.20547263681592037,0.07449803831063928,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0.45434599606606313,0
0,0,1,0.5492957746478874,0,0,0.21890547263681592,0.17831179321486268,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,2,2,0,0.027549319024825058,0
0,1,1,0.19718309859154928,1,0,0.013930348258706454,0.036216247403646436,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.04276094873946675,0
0,0,0,0.014084507042253521,1,0,0.3079601990049751,0.009796907454419572,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0.3081581349390247,0
0,0,0,0.943661971830986,1,0,0.02238805970149252,0.16225478882991,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0.004120211446941683,0
0,0,0,0.07042253521126761,1,1,0.6582089552238807,0.062029771520886234,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,4,0,1,0.6679116498923392,1
0,1,0,0.3802816901408451,1,0,0.5800995024875621,0.23616432033233328,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0.22280258529097885,0
0,0,0,0.619718309859155,1,1,0.021393034825870627,0.10519847680590816,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0.033972622118111875,0
0,1,0,1.0,1,0,0.9044776119402985,0.8966997461343181,0,1,1,0,0,1,1,1,1,1,1,0,1,0,0,5,3,0,0.10999725036732887,0
0,1,0,0.7887323943661972,1,0,0.01641791044776117,0.1265635818139857,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0.005229782466651509,0
0,1,0,0.5211267605633804,1,1,0.86318407960199,0.462450957765982,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,5,2,1,0.5423738683002571,1
0,1,1,0.07042253521126761,1,1,0.3039800995024875,0.03214285714285715,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0.255075113511254,0
0,1,0,0.5070422535211268,1,0,0.01243781094527363,0.09074544195707364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.050572074708183895,0
0,1,0,0.6619718309859155,1,1,0.7840796019900497,0.5393664897299792,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,4,2,0,0.3007257792219516,0
0,0,0,0.9295774647887325,1,1,0.6666666666666666,0.6572120932379414,0,1,0,0,1,0,1,1,1,1,0,1,0,0,1,4,3,0,0.02475560578043155,0
0,0,0,0.3098591549295775,1,1,0.5522388059701492,0.2005308100623125,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,3,1,0,0.21137933675912957,0
0,0,0,0.07042253521126761,1,1,0.5059701492537313,0.048026771290099246,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6777855399427174,1
0,1,1,0.33802816901408456,1,0,0.01641791044776117,0.05615624278790676,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0.03472575911888752,0
0,1,0,0.8732394366197184,1,1,0.01691542288557213,0.1403184860373875,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0.005793847143374579,0
0,1,0,0.7605633802816901,1,1,0.7119402985074627,0.5701361643203324,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4,3,1,0.23272574706527654,0
1,0,0,0.7464788732394366,0,1,0.37014925373134333,0.34019732287099,1,0,0,0,0,1,1,0,1,1,1,0,0,1,0,2,3,0,0.16466661303095415,0
0,1,1,0.02816901408450704,1,1,0.6213930348258706,0.025461573967228247,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4,0,1,0.6684204897625061,1
0,1,0,0.8450704225352113,1,1,0.6223880597014925,0.558741057004385,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,4,3,0,0.014338411074807262,0
0,1,0,0.014084507042253521,1,0,0.01741293532338306,0.002215555042695592,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1907929932590523,0
0,0,0,0.0,1,1,0.5716417910447761,0.0065658896838218335,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0.6704258108176316,1
0,1,1,0.11267605633802817,0,1,0.11641791044776117,0.026557812139395336,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0.46728544121809407,0
0,0,0,0.15492957746478872,1,0,0.7706467661691543,0.13445649665358875,1,0,1,0,0,0,1,0,1,1,1,0,0,1,0,4,0,0,0.5325833095685489,1
0,1,0,0.8169014084507042,1,0,0.6696517412935323,0.5845661204708054,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,4,3,0,0.17960835700588249,0
0,0,0,0.056338028169014086,1,0,0.023880597014925342,0.008625663512577892,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.16273775225972548,0
0,0,0,0.0,1,0,0.02288557213930348,0.00020193861066235838,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.2438505471424614,0
0,0,1,0.18309859154929578,1,0,0.01691542288557213,0.028802215555042695,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.09893931731090612,0
0,0,0,0.4366197183098592,1,1,0.908457711442786,0.4141703207939072,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,5,2,0,0.23393111722748638,0
0,0,1,0.3943661971830986,0,1,0.26616915422885573,0.14120124624971153,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,2,2,0,0.1088159926923784,0
0,0,1,0.7183098591549296,1,1,0.6656716417910448,0.5126990537733672,1,1,0,0,1,1,0,1,1,1,0,1,0,0,1,4,3,0,0.02097978618190005,0
0,0,0,0.014084507042253521,1,1,0.5129353233830846,0.014753057927532887,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.6953020167649853,1
0,0,0,0.23943661971830985,1,0,0.5925373134328358,0.15460420032310176,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3,1,0,0.47140449705325493,0
0,0,1,0.2112676056338028,1,1,0.6094527363184079,0.14371105469651513,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,3,1,0,0.24771115945145225,0
1,0,0,0.7605633802816901,1,1,0.9776119402985074,0.7343353334871914,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,5,3,1,0.3434174558514382,0
0,0,0,0.9577464788732395,0,1,0.4159203980099502,0.4797945995845834,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,3,3,0,0.017467466271376023,0
1,0,0,0.18309859154929578,1,1,0.564179104477612,0.11746480498499885,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0.7068116814984426,1
0,1,0,0.6338028169014085,1,1,0.5059701492537313,0.3633971843987999,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,3,2,0,0.19439708109478687,0
0,1,0,0.943661971830986,1,1,0.06666666666666665,0.1841795522732518,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0.007673432070625484,0
0,0,0,0.19718309859154928,1,0,0.40497512437810945,0.10804869605354259,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,2,1,0,0.1680006982695345,0
0,0,1,0.7605633802816901,1,0,0.008457711442786064,0.11339718439879992,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0.008565579609994609,0
0,1,1,0.9859154929577465,1,0,0.9492537313432835,0.9402261712439419,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,5,3,0,0.03446569191307151,0
0,0,0,0.2112676056338028,1,1,0.5288557213930348,0.1376990537733672,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,3,1,0,0.3716365151171099,0
0,1,1,0.9577464788732395,1,0,0.014925373134328346,0.15654281098546044,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0.00303386675687655,0
0,1,1,0.5070422535211268,1,1,0.4432835820895522,0.2607835218093699,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,3,2,0,0.020195740160098924,0
0,0,0,0.0,1,0,0.020398009950248763,0.00017309023771059284,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.19380642388105285,0
0,1,0,0.8169014084507042,1,0,0.4791044776119403,0.45458112162474035,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,3,3,0,0.022691360272025098,0
0,1,0,0.26760563380281693,1,1,0.7791044776119402,0.21726863604892685,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,4,1,1,0.3702424046874269,0
0,1,0,0.9859154929577465,1,1,0.9751243781094526,0.9861470113085622,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,5,3,0,0.07996737941902166,0
0,1,0,0.35211267605633806,1,1,0.7149253731343282,0.26468382183244865,0,1,0,0,1,1,1,1,1,1,1,0,1,0,0,4,2,0,0.09821522372726031,0
1,0,0,0.49295774647887325,1,1,0.7223880597014924,0.3655550426955919,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,4,2,1,0.49459149905277305,0
0,1,1,0.08450704225352114,1,0,0.015920398009950265,0.014464574198015234,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.03510187820418416,0
0,1,1,0.25352112676056343,1,0,0.023383084577114438,0.045713131779367644,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.08344473028626849,0
1,1,0,0.6901408450704226,1,1,0.7641791044776118,0.5619547657512116,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,4,3,1,0.45710094672342083,0
0,0,0,0.0,1,0,0.5497512437810945,0.006312024001846296,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0.5557455935473665,1
0,0,0,0.8732394366197184,1,0,0.8124378109452737,0.7060004615739672,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,4,3,0,0.15423232636710882,0
0,1,0,0.5915492957746479,1,1,0.6567164179104478,0.4062370182321717,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,4,2,0,0.07773198043413024,0
0,0,0,0.3802816901408451,1,0,0.0,0.05953150242326334,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0.029237783847053885,0
0,1,0,1.0,1,0,0.01791044776119402,0.16211054696515118,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0.0033976157343638047,0
1,1,1,0.8169014084507042,1,1,0.7014925373134329,0.6150300023078697,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,4,3,1,0.3054765214363322,0
0,0,0,0.02816901408450704,0,0,0.06965174129353235,0.0046272790214631895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.5427648539714356,1
0,0,0,0.0,1,0,0.02487562189054726,0.00022501730902377065,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.18546744456953593,0
0,0,0,0.2112676056338028,1,1,0.7044776119402985,0.16498961458573735,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,4,1,1,0.517027912800486,1
1,0,0,0.619718309859155,1,1,0.5154228855721392,0.3512174013385645,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,3,2,0,0.19463435820748648,0
0,1,0,0.5492957746478874,1,0,0.8706467661691543,0.48577775213477964,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,5,2,0,0.215094974565275,0
0,1,0,0.676056338028169,1,1,0.8059701492537313,0.5656588968382184,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,4,3,0,0.16003246582623445,0
0,0,0,0.0,1,1,0.5860696517412936,0.0067332102469420735,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0.7705685567315923,1
0,1,1,0.23943661971830985,1,0,0.37512437810945276,0.12277867528271406,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0.23561717500185217,0
0,1,0,0.8873239436619719,1,1,0.7597014925373133,0.6842718670666974,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,4,3,0,0.06794817420346799,0
0,1,0,0.9859154929577465,1,1,0.6582089552238807,0.6866489729979229,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,4,3,0,0.012862523929380754,0
0,0,1,0.19718309859154928,1,0,0.5049751243781094,0.11262404800369259,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.3587701447197047,0
0,0,0,0.0,1,0,0.435820895522388,0.004990768520655435,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,3,0,0,0.340624694879437,0
0,1,1,0.1267605633802817,1,1,0.061194029850746234,0.027129009923840295,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.21654062737070284,0
0,1,0,0.971830985915493,1,0,0.5442786069651742,0.605440803138703,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,3,3,0,0.013895339992294876,0
0,1,1,0.9295774647887325,1,1,0.508457711442786,0.5347853681052389,1,1,0,0,1,1,1,1,0,0,1,0,1,0,0,3,3,0,0.015003338784557374,0
0,1,1,0.04225352112676056,1,0,0.01641791044776117,0.006675513501038542,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0370338434939761,0
0,1,0,0.971830985915493,0,0,0.46069651741293527,0.5176667435956611,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,3,3,0,0.013829808608950894,0
0,0,0,0.0,1,1,0.7223880597014924,0.008314101084698822,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,4,0,1,0.6859319174857582,1
0,1,1,0.9295774647887325,1,1,0.9258706467661691,0.8612162474036464,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,5,3,0,0.16142118238400968,0
1,0,0,0.056338028169014086,1,1,0.5701492537313433,0.03817793676436649,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0.6621992940684156,1
0,0,1,0.02816901408450704,1,1,0.08109452736318407,0.01182206323563351,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.06898533971147344,0
